"Entity ID","Yext ID"
"3.68343E+18","16248178"
"2.43656E+17","16311289"
"2.08449E+18","16313482"
"645617464234349523","16321981"
"5965945541694950663","16330337"
"6834223403553765128","16339382"
"8.95789E+18","16343717"
"6.89611E+18","16395207"
"1536725418774470814","16408092"
"886409758127270877","16411322"
"4.97776E+18","16431169"
"6.08187E+18","16518435"
"6.1114E+18","16518902"
"2172025062348906622","16593624"
"6.72633E+17","16647786"
"9.11095E+18","16661762"
"3.31801E+18","16686774"
"3022789871372098671","16687119"
"925802550201173304","16702866"
"7.108E+18","16702902"
"2861358393310916668","16775445"
"4420037126278102340","16796540"
"8.13254E+18","16796575"
"1734481432487519680","16817830"
"2581267995951400650","16817832"
"6200676625977581457","16817834"
"2298691029191228536","16817835"
"5878065492496615263","16817843"
"6966383712569561392","16817850"
"5402835302495685678","16817853"
"8131339882760265162","16817857"
"1625177900656914466","16817865"
"185641748416320479","16817933"
"2981727473516862799","16817935"
"6594674680761580178","16817939"
"6.45303E+18","16843302"
"7.67013E+18","16986771"
"1293282719960290946","17008837"
"7908240860118399592","17028430"
"8.64879E+18","17084075"
"9.15955E+18","17086485"
"3.28666E+18","17086740"
"7013361956768142862","17130544"
"4213544217375239589","17157897"
"4.54817E+18","17179041"
"3.98885E+18","17181059"
"2.13275E+18","17199129"
"5525258354779507098","17199933"
"6696509952842886908","17199934"
"5.31422E+18","17214993"
"7.01675E+18","17216725"
"3.62756E+18","17292264"
"5.5689E+18","17293773"
"4.62565E+18","17318093"
"5.02971E+17","17318148"
"8.09242E+18","17344355"
"1.74685E+18","17344501"
"4.79021E+18","17364100"
"7.10761E+18","17364505"
"2.23952E+18","17365851"
"1.64862E+18","17365899"
"4.07958E+18","17366000"
"7.91276E+17","17366002"
"7.19084E+18","17366004"
"4078203913588593895","17366705"
"8.01484E+18","17420656"
"2.6189E+18","17420725"
"6.39557E+18","17500892"
"2.69604E+18","17501045"
"6.66809E+18","17502427"
"8.58625E+18","17502936"
"6.58099E+18","17502978"
"6.97108E+18","17502979"
"8.87952E+18","17546880"
"4.88466E+18","17561861"
"7.25059E+18","17585328"
"6.21597E+18","17600449"
"4.1634E+18","17600454"
"4.65448E+18","17624266"
"3.99331E+18","17624632"
"5.52785E+18","17670434"
"7.20564E+18","17670468"
"4992789213460947743","17736761"
"6.07728E+18","17753831"
"5.7335E+16","17753838"
"7.27785E+17","17782438"
"7.49466E+18","17782439"
"3.01359E+18","17782611"
"7.8548E+18","17782621"
"8.55948E+17","17782734"
"3.41877E+18","17804420"
"4.06339E+18","17822986"
"8.33728E+18","17863255"
"5260332211374422560","17880506"
"1073492721306526001","17896697"
"3049006914817752563","17896710"
"2850778056068561556","17896711"
"8668011739270191123","17896712"
"4746567290408706774","17899863"
"1.78808E+17","17902536"
"8.94012E+18","17902543"
"6.82054E+18","17902544"
"5.04179E+18","17910663"
"4.60751E+18","17910810"
"4.16809E+18","17910997"
"5.69415E+18","17910998"
"5.77231E+17","17911000"
"6.86917E+18","17921327"
"6.25309E+18","17921349"
"1.15164E+18","17964959"
"1.31223E+18","18023218"
"8.64099E+18","18056440"
"6.30272E+18","18056444"
"7.38113E+17","18056499"
"1.78104E+18","18056500"
"4.3789E+18","18056509"
"1.46161E+18","18074229"
"8777037834326406457","18074757"
"8.01785E+18","18108068"
"1.81351E+18","18108071"
"3.03063E+18","18120622"
"2.6284E+18","18153076"
"5.67565E+18","18173832"
"6.57522E+18","18201178"
"5.19732E+18","18230586"
"8319001998467181988","18232386"
"7.17932E+18","18256244"
"9.13245E+18","18256245"
"4.92564E+18","18256520"
"2.07619E+18","18289506"
"7.37062E+16","18289507"
"3.38536E+18","18309012"
"2.98186E+18","18309567"
"3.71987E+18","18309576"
"2970507038437363266","18311398"
"2.60555E+18","18321987"
"5.34695E+18","18323233"
"1.17218E+18","18345356"
"8673057469813462639","18439926"
"7883361155534368738","18441548"
"2.89466E+18","18461685"
"4.54519E+18","18482141"
"7.08158E+18","18495821"
"9.09957E+18","18497199"
"3.12076E+18","18497204"
"4.09737E+18","18497234"
"6.13945E+18","18497239"
"1.57156E+18","18497240"
"7.57572E+17","18497244"
"3737149760214919966","18538164"
"5.76893E+18","18580729"
"3.04667E+18","18723724"
"9.40562E+17","18723726"
"6.7122E+18","18723727"
"7.94267E+18","18723728"
"4.47443E+18","18723730"
"8.69871E+18","18723731"
"3.96144E+18","18723745"
"2.27088E+17","18723747"
"2815872702025162347","18723748"
"3.08709E+18","18791073"
"1.53187E+18","18817764"
"6.80846E+18","18819111"
"1.42282E+18","18819204"
"2.9784E+18","18819206"
"4.09637E+18","18819207"
"1440809015080302730","18822963"
"3.10471E+18","18838077"
"5.56316E+18","18838081"
"3.62707E+18","18864264"
"7.73074E+18","18948216"
"9.17627E+18","18997061"
"3.0522E+18","19051375"
"5.84252E+18","19110931"
"3.54236E+18","19164470"
"7.7014E+18","19181930"
"1.79151E+18","19261297"
"2.64828E+18","19262102"
"1720420796625076925","19262170"
"8.76659E+18","19263168"
"8.30384E+18","19290204"
"2186994908277952791","19315105"
"6.90936E+18","19329821"
"1.83291E+18","19330353"
"556235116326693641","19331524"
"3.31597E+18","19331530"
"8.98018E+18","19433780"
"6825852589281206486","19437062"
"6913401200907325267","19452146"
"6.25329E+18","19511429"
"4.66706E+18","19533345"
"7.79677E+18","19585372"
"5.78788E+18","19603236"
"4.22888E+18","19685807"
"8.88468E+18","19687363"
"4.4105E+17","19715788"
"4186832080016070091","19715868"
"5.79179E+18","19715870"
"4017634456450173523","19786500"
"9.12656E+18","19816599"
"3.03679E+18","19878782"
"1.78933E+18","19910279"
"6.96422E+18","19911411"
"6953625267514801373","19911922"
"2.66315E+18","19911964"
"2.52202E+18","19926399"
"6.06532E+18","20071221"
"5.41951E+18","20149111"
"7.27279E+18","20149115"
"1.13807E+18","20171306"
"2517609073573924741","20193021"
"2.39144E+18","20221231"
"3.84638E+18","20299778"
"2.43088E+18","20303370"
"1147760878593607865","20384132"
"1.47927E+18","20469097"
"8.08938E+17","20471561"
"6149235533178823222","20472734"
"4579287186763993540","20472736"
"8.81281E+18","20575601"
"4.29415E+18","20579178"
"8797170501380783123","20580223"
"3.1398E+16","20632566"
"7.8354E+18","20634218"
"1.17552E+18","20644802"
"7.36779E+18","20676599"
"6.05973E+18","20677960"
"2954720478290948363","20681392"
"1.74327E+18","20695449"
"5.73917E+18","20696694"
"4.51661E+18","20696736"
"1.68943E+18","20696776"
"7402777830652045171","20715033"
"7.25842E+18","20745515"
"8.012E+18","20745612"
"3.9959E+18","20755819"
"7.98179E+18","20881566"
"8.26766E+18","20887286"
"5.00631E+18","20887890"
"6.29019E+18","21035707"
"2.5384E+18","21084941"
"7.7307E+18","21087966"
"2.27263E+18","22278565"
"3.13486E+18","22279404"
"2591418102091859706","22284370"
"4.32894E+18","22305773"
"3.05292E+18","22363743"
"4.87415E+18","22434721"
"1.06131E+17","22492617"
"5.11879E+18","22501025"
"6.26202E+18","22501055"
"4.62271E+18","22514153"
"7.08896E+18","22514155"
"9.17301E+18","22514156"
"6.71331E+18","22538300"
"4.90756E+18","22545802"
"3.1772E+18","22575112"
"5.6677E+17","22576727"
"2.44101E+18","22576729"
"1.77266E+18","22576734"
"2.74222E+18","22610809"
"5.4718E+18","22610864"
"2.0667E+18","22610881"
"2.09946E+17","22646230"
"1.57711E+18","22647539"
"4.72399E+18","22651154"
"7781095264950954606","22677661"
"1.76725E+18","22690452"
"2.97376E+18","22692767"
"8.46851E+18","22984962"
"3.87047E+18","22985840"
"7.81248E+18","22985848"
"4.8578E+18","23003540"
"2736634964616791812","23013284"
"6.27435E+18","23034207"
"1431642545727772627","23036151"
"6.80964E+18","23048362"
"2.16843E+18","23192962"
"6274646935038773536","23198536"
"1.78565E+18","23270939"
"5.86865E+18","23271072"
"8.24294E+18","23373645"
"8.90096E+18","23373646"
"6.96292E+18","23373655"
"5.76348E+18","23373656"
"4.18573E+18","23373662"
"8.81146E+18","23381410"
"1.70401E+18","23383987"
"7.90964E+18","23401433"
"7.61286E+18","23417701"
"2.17121E+17","23450223"
"3.70607E+18","23554046"
"800905322265633572","23617587"
"8.77429E+18","23624500"
"2828353954718237613","23625733"
"2.40535E+18","23641415"
"6741143275877922965","23643413"
"7.88699E+18","23664064"
"3.68241E+18","23664252"
"8.78177E+18","23715623"
"5.07584E+18","23741885"
"1.78028E+18","23761564"
"6.99229E+18","23826628"
"5668782781862248698","23833719"
"1.38935E+18","23865263"
"8.23387E+17","23881143"
"2.02058E+18","23881144"
"5.69918E+18","24028256"
"1.41826E+18","24028260"
"7.27286E+18","24028261"
"2.10506E+18","24039256"
"4.53821E+18","24039257"
"5.79567E+18","24078334"
"4.5945E+18","24084730"
"4.15348E+18","24084971"
"8.91787E+18","24118843"
"8332917687936349312","24123818"
"1.26063E+17","24135608"
"6.32319E+18","24138031"
"4970357632816786568","24138972"
"3004827300006577922","24149041"
"767140326474605444","24149042"
"5.62425E+18","24240163"
"4.91107E+18","24289942"
"3969653597953267283","24327171"
"2.00502E+18","24388691"
"6.34683E+18","24389895"
"4.22097E+18","24389901"
"2.98808E+18","24451555"
"6.96983E+18","24519237"
"7.28886E+18","24614669"
"5.61906E+18","24618100"
"7.07627E+17","24913572"
"8.11942E+18","24913656"
"6.24563E+17","24913872"
"1.26029E+18","25067010"
"3059458107611448564","25089850"
"2.16724E+18","25091236"
"695103145619751659","25096833"
"4271946629872681129","25096835"
"3.13008E+18","25145071"
"3.41848E+18","25161049"
"3.11787E+17","25161164"
"2.48015E+18","25161169"
"8.03765E+18","25161670"
"3.10181E+18","25161807"
"7898371373189213642","25196481"
"1.31424E+18","25248663"
"4.94397E+18","25307193"
"3.22831E+18","25403308"
"5.29302E+18","25505366"
"2.21267E+17","25635776"
"3.25737E+18","25635820"
"443242581652489431","25655304"
"5.16544E+18","25656481"
"1.3989E+18","25656518"
"6.09099E+18","25671458"
"6.62976E+18","25700401"
"7.64464E+18","25737351"
"5.94051E+17","25737356"
"3.79475E+18","25744419"
"3.183E+17","25753248"
"7.77214E+17","25753289"
"2.56483E+18","25755106"
"5.92052E+17","25772700"
"5.0514E+18","25772709"
"1143975999526805525","25785553"
"4.66229E+18","25837407"
"MelTS65827","25843950"
"DanTS46924","25843951"
"DanTS50739","25843952"
"ShaTS68616","25843953"
"MarTS37249","25843955"
"BraTS73004","25843957"
"ChrTS76351","25843959"
"JusTS76124","25843960"
"MatTS73555","25843961"
"ScoTS72969","25843962"
"TerTS76807","25843963"
"ThoTS76627","25843965"
"JamTS57435","25843967"
"6.61047E+18","25879283"
"4.96361E+18","25879435"
"2.24863E+18","26031784"
"8.76999E+18","26050133"
"8.15929E+18","26050136"
"8.2517E+18","26060944"
"8.82484E+18","26062147"
"1.96189E+18","26062249"
"4.95915E+17","26093300"
"9.00906E+18","26104394"
"7.56182E+18","26104422"
"7.32907E+18","26143317"
"6.6403E+18","26144816"
"2.36444E+18","26144819"
"6.88655E+18","26145266"
"1.00515E+18","26166009"
"3086159067050109254","26216317"
"6.30141E+18","26218022"
"6.51002E+18","26218108"
"2.40387E+17","26283270"
"1.71622E+18","26316647"
"2.91562E+18","26316648"
"5.73213E+18","26336754"
"5.05894E+18","26336757"
"8.4116E+18","26478044"
"5.49509E+18","26509323"
"4.67165E+18","26545304"
"3.01424E+18","26553556"
"4.82159E+18","26557003"
"6.05661E+18","26557010"
"4178008665154194850","26588978"
"6.71471E+18","26588988"
"8.7517E+18","26612030"
"3.41439E+18","26612043"
"1722459171541600104","26643224"
"3.40859E+18","26764931"
"6.57849E+18","26861233"
"2.84993E+18","26895322"
"2.97501E+18","26895323"
"2.33818E+18","26895324"
"5.46305E+18","26906609"
"1247219030752564077","27080481"
"5.25377E+18","27127134"
"7.93478E+18","27127857"
"4.9235E+18","27219863"
"8.33603E+18","27389491"
"5.93284E+18","27389519"
"5.49433E+18","27389562"
"7.72527E+17","27389567"
"6.82434E+18","27390216"
"1.11292E+17","27444281"
"1.8453E+18","27556208"
"7456197278269849384","27570074"
"7785497011995471687","27594087"
"5.95E+18","27594098"
"7.67909E+18","27609444"
"8.47874E+17","27609943"
"3.9066E+18","27609950"
"2.64711E+18","27610055"
"3.80612E+17","27610056"
"3.41947E+17","27628436"
"9.29992E+17","27629215"
"3.00844E+18","27629216"
"9.04052E+18","27641474"
"7413341189270054298","27651498"
"4.17641E+18","27694150"
"2.86887E+18","27775503"
"5.52591E+18","27830696"
"1313813630948790685","27871952"
"2.8274E+18","27884810"
"7.3746E+18","27998159"
"1.02645E+18","27998183"
"3.05481E+18","27998187"
"1.62828E+18","27998235"
"4650027113243884592","27998283"
"6.39398E+18","27998285"
"4509792375023919601","27998337"
"6.01399E+18","27998383"
"7.98942E+17","27998387"
"5355479423152066183","27998397"
"2676266751152778496","27998414"
"6.65664E+18","27998424"
"1930332381420885566","27998428"
"1216003048456893496","27998433"
"3.68182E+18","27998438"
"3361193211884198799","27998488"
"1.31155E+18","27998792"
"5.60614E+17","27998801"
"1.43712E+18","28041599"
"3.64551E+18","28045291"
"5.33831E+18","28080727"
"2.07702E+17","28080737"
"8.49307E+18","28081973"
"7.48845E+18","28082108"
"1.30783E+18","28117151"
"2895470329299452041","28118409"
"8.56563E+18","28126716"
"4.27645E+18","28147758"
"7.10317E+18","28148612"
"5.27962E+18","28148691"
"4.5102E+18","28148692"
"2.96346E+18","28174990"
"6400667592790356230","28174992"
"8.14247E+18","28174994"
"4426155302264820360","28175020"
"3.60825E+17","28191901"
"1.03229E+18","28217231"
"4.1899E+18","28234247"
"6.58901E+18","28234251"
"8.30927E+18","28251879"
"2.91879E+18","28296510"
"6.4224E+18","28296511"
"4878293991711721212","28365708"
"8.62125E+18","28365809"
"6460841944436754432","28369377"
"4.4956E+18","28454767"
"1245639406051294480","28484139"
"7.28038E+18","28772624"
"7.72639E+18","28773028"
"6.11309E+18","28773872"
"1.11356E+18","28773873"
"8.67566E+18","28774251"
"7.67184E+18","28774449"
"7.00779E+18","28774467"
"1.00422E+18","28806287"
"6.97155E+18","28886929"
"2.8044E+17","28889406"
"5.42301E+18","28939555"
"4379911182270880849","28941032"
"1852232973226210459","28966488"
"2.23632E+17","28991481"
"2.89741E+18","28991505"
"4022301652128429751","29002539"
"5421617508297545648","29002540"
"1.47423E+18","29038052"
"8.43513E+18","29038539"
"2.0683E+18","29040131"
"4.17165E+17","29085462"
"8.20691E+18","29085465"
"1390222653211821691","29121606"
"5.33485E+18","29170095"
"3.12861E+18","29171759"
"3.96581E+18","29189907"
"5.30256E+18","29213236"
"6.94663E+17","29238568"
"1625450928321354478","29265419"
"2.5846E+18","30022159"
"1.99662E+18","30039517"
"8.35869E+18","30041210"
"6.27283E+18","30076821"
"4.32331E+18","30078851"
"7.13333E+18","30078875"
"2.56505E+18","30119048"
"3.06989E+18","30121349"
"6.44393E+18","30148021"
"8.10733E+18","30148222"
"4146882161065823643","30150508"
"3.90401E+18","30150517"
"7.95257E+18","30150518"
"5.41627E+18","30364400"
"5.47836E+18","30454112"
"8.42014E+18","30485478"
"2.16037E+18","30485538"
"134641049663538595","30569595"
"3.44312E+18","30571275"
"7.15011E+18","30571287"
"3.40864E+18","30571298"
"7.85036E+18","30605678"
"7.44569E+18","30609604"
"2365962732672918984","30618336"
"CarTS79490","30628949"
"JamTS63230","30628950"
"LinTS58578","30628951"
"EriTS79443","30628952"
"3.87315E+18","30629895"
"6.90144E+18","30656271"
"4.21208E+18","30748775"
"1.92821E+18","30748939"
"5.18886E+18","30752242"
"6.84672E+17","30820379"
"5515893236454270905","30852457"
"4088476207480355920","30854938"
"5909850728242574672","30920394"
"5158396410077045994","31017516"
"6.50306E+18","31046434"
"1.07287E+18","31046436"
"2.20452E+18","31247572"
"5.08297E+18","31440673"
"4.32819E+18","31446861"
"5.19796E+18","31455185"
"1.64605E+18","31455210"
"5.01965E+17","31755281"
"6.11509E+18","32127953"
"3.79558E+18","32173126"
"EliTS78301","32400907"
"7142275654699104833","33302700"
"755636529151904133","33302925"
"6.93679E+18","33304768"
"3.38553E+18","33307399"
"4.60929E+18","33309833"
"4.9814E+18","33309835"
"6307239810013963771","33310009"
"7.14695E+18","33310966"
"3.11281E+18","33311612"
"877994112884316030","33311750"
"6.82593E+18","33313141"
"1525638652383244605","33326979"
"6.12717E+18","33330953"
"6738432006323661781","33698711"
"2.19425E+18","33785784"
"3145654256164044518","34180125"
"254984833419581279","34187946"
"6.22617E+18","34216144"
"2.68083E+18","34216146"
"5576038411331588083","34254345"
"7.94773E+18","34254366"
"2.30474E+18","34425695"
"5.52193E+18","34480585"
"9.08363E+18","34620910"
"1.35849E+18","34620915"
"7.29671E+18","34802363"
"4506290638165281567","35019469"
"2.54034E+18","35158449"
"3.74161E+18","35158559"
"2.38732E+18","35158902"
"5077474418020144871","35163151"
"1.72635E+18","35185183"
"2.32858E+18","35185184"
"2.86707E+18","35185966"
"8.06185E+18","35233837"
"6.57592E+18","35265106"
"6.78643E+18","35265108"
"7453203523076750339","35652468"
"7.53196E+18","35713586"
"7.60307E+18","35795087"
"6.14552E+18","35795207"
"6.44561E+17","35901704"
"8.8301E+18","35936989"
"5.79168E+18","35946783"
"6941283795067184572","38789265"
"8706020547409157573","38789266"
"7756776863127591241","38789267"
"8.36491E+18","38789311"
"4.15059E+18","38789864"
"6.76203E+18","38789865"
"3.63302E+18","38789866"
"1216203091503656520","38806751"
"1.1583E+18","38806770"
"3.53E+18","38806771"
"3659279255114682819","38806834"
"5255197009634213927","38807308"
"7310583777506743001","38807484"
"2.34137E+17","38807499"
"9.44145E+17","38807529"
"4.54745E+18","38807740"
"174413821546760679","38809332"
"2.03774E+18","38809333"
"5629988840718246984","38809334"
"7.48385E+18","38809335"
"8189712782366876071","38809530"
"1978006264125455488","38810122"
"9000258368626974207","38812204"
"2.65763E+18","38812674"
"6.4797E+18","38812679"
"4.908E+18","38812706"
"3.06863E+18","38812749"
"5.65748E+18","38812776"
"8.21432E+17","38967503"
"6.86521E+18","39025678"
"4.30814E+18","39025679"
"6.95556E+18","39038963"
"2.56275E+18","39097467"
"7.28105E+18","39102436"
"6787378250294210977","39111272"
"6081246645660487783","39119708"
"6.687E+18","39123584"
"1.71588E+18","39123587"
"8.00041E+18","39123588"
"7.0995E+18","39142728"
"6.25754E+18","39143462"
"5.1259E+18","39145650"
"5.93624E+18","39145652"
"2.71828E+18","39373856"
"2.99765E+18","39393343"
"7.58672E+18","39393483"
"1.76321E+18","39430660"
"4.8996E+18","39435822"
"5063144673872648275","39798801"
"1.29965E+18","39798802"
"7.48491E+18","39812408"
"334842152645479191","39941170"
"6.90059E+15","40074289"
"7.85925E+18","40111182"
"8.57502E+18","40235289"
"8.3785E+18","40236589"
"1.89514E+18","40237315"
"1.35555E+18","40237355"
"7.08722E+18","40237356"
"3.48898E+18","40241537"
"7.71703E+18","40242921"
"2.59088E+18","40242922"
"3.48702E+18","40412889"
"4.25275E+17","40412896"
"8.70173E+18","40450751"
"8.92791E+18","40538504"
"5.85447E+18","40578016"
"6.26901E+18","40578097"
"3701563867059609365","40673583"
"7.13319E+18","40673700"
"2.1963E+18","40878894"
"7.49235E+18","40889089"
"5058427656659577515","41003150"
"5.56232E+18","41319326"
"4.00891E+18","41379198"
"6.1233E+18","41457395"
"6.3212E+18","41460909"
"5.90715E+18","41464236"
"8.31773E+17","41728349"
"2.91742E+18","41870934"
"7.88892E+18","42212143"
"4898906373894586988","42441640"
"5.47636E+18","42447972"
"4.18546E+18","42448012"
"3.07068E+18","42448016"
"2.89691E+18","42527853"
"2.73393E+18","42534375"
"3.29258E+18","42534562"
"5.67284E+18","43789537"
"1077922987171581558","43789538"
"3.76815E+18","43805251"
"1.59252E+17","43805252"
"3.27116E+18","43805253"
"4.08806E+18","43805254"
"1.29139E+18","43811809"
"4.74353E+18","44455552"
"7.26035E+18","44556206"
"8.12205E+18","44651868"
"2.78111E+18","44873322"
"4735216132906293842","45138342"
"8.13344E+18","45287127"
"6.16023E+18","45287728"
"5652322094450592640","45336148"
"4.56867E+18","45345132"
"5328722647060328268","45364071"
"8352668426267757983","45364073"
"1.18007E+15","45620203"
"7.09399E+18","45854592"
"3.68322E+18","45854594"
"5.76098E+18","46126513"
"2.62263E+18","46149767"
"2.00594E+18","46312380"
"4.05497E+18","46378973"
"5.03181E+18","46543509"
"6.38529E+17","46543521"
"4.92544E+18","46544107"
"5.41902E+18","46574790"
"1.41242E+18","46983483"
"6.55927E+18","47158405"
"4.07699E+18","47158410"
"2.98176E+18","47455916"
"3454640165961310712","47544014"
"228915594777491298","47544671"
"3.19012E+18","47574113"
"8.36025E+18","47860944"
"7.17575E+18","47861115"
"8.25233E+18","47914611"
"1.65902E+18","47940842"
"2.47736E+18","47940843"
"7255277076463085449","47940844"
"4.40124E+18","47940845"
"8192601104286993223","47945749"
"5.53847E+18","48083286"
"5.95689E+18","48083344"
"2.98271E+17","48083994"
"6.36672E+18","48102550"
"5.50548E+18","48104120"
"6209409788539063506","48117505"
"5734668874401937321","48190109"
"5.35758E+18","48190111"
"7582256848882783342","48190141"
"4.87822E+18","48190142"
"9.17336E+18","48190143"
"6.51496E+17","48190144"
"7.17691E+18","48408236"
"6.47004E+18","48412550"
"6.46304E+18","48412574"
"8.05543E+18","48590574"
"2.57773E+18","48827599"
"7.55505E+18","48827740"
"3.18871E+18","49130741"
"5232838450931370825","49216730"
"5.80709E+18","49301307"
"3.51074E+18","49481361"
"4.5464E+17","49711842"
"2498459965718550366","49711944"
"3.42234E+18","49969052"
"6.27597E+18","50001558"
"7.20068E+15","50131630"
"7.39219E+18","50131798"
"1.92732E+18","50428511"
"2.70234E+18","50514295"
"7.63184E+18","50514297"
"1.39433E+18","50660329"
"3349040294030835848","50660546"
"2879151861099298099","50660592"
"3.7908E+18","50841120"
"8611252772485217254","51017944"
"1.34667E+18","51030889"
"6.45133E+18","51031112"
"4.24524E+17","51238481"
"5141292427070008061","51257840"
"6.65225E+18","51258273"
"6.26517E+18","51258276"
"8.36817E+18","51845699"
"3.56969E+18","51939066"
"7.75289E+18","51939069"
"4.31193E+18","52240981"
"4.87855E+18","52341578"
"9.20381E+17","52393979"
"6.96698E+18","52536198"
"9.03046E+18","52556157"
"5.64881E+18","52710320"
"8.74635E+18","53008139"
"4.86353E+18","53069678"
"2.23734E+18","53071062"
"2.00963E+18","53645131"
"6.89527E+18","53752063"
"1.44309E+18","53991625"
"7.2578E+18","53991673"
"2782893331222605353","53991680"
"1128323375831128243","54157172"
"3.6337E+18","54329081"
"1293987588062905650","54333921"
"1657151261970494341","54334480"
"4285896407617843180","54334806"
"6084093809532933966","54334815"
"5202020314281921573","54334817"
"4896105504848757725","54334819"
"3433645186995236229","54334825"
"3863995970942455258","54334828"
"8205108748459449003","54334831"
"845912714414167248","54334834"
"1610090443813522096","54334835"
"4981070061894603384","54334836"
"3547959851714283757","54334838"
"929903936765439661","54334839"
"7217274935446709892","54334840"
"4404610912500506988","54334841"
"3361779525670948398","54334842"
"2735998429402580187","54334894"
"7378288684661011207","54334895"
"4895660876551083788","54334898"
"552588868496138745","54334899"
"2678705468918959942","54334902"
"8184643817402479818","54334906"
"8708265444316724005","54335029"
"3439550817115249983","54335057"
"8730225045683389661","54335065"
"8946439090071212586","54335066"
"6725484577632521938","54335067"
"3331281421567100033","54335069"
"6107216640808550677","54335077"
"202060487365654508","54335079"
"6645274622752415497","54335081"
"955323076894357453","54335116"
"2081950213566532994","54335118"
"7437013734218046395","54335119"
"5472241880775914663","54335120"
"1943057513890366057","54335121"
"3367809435653919250","54335129"
"1063513733103444732","54335130"
"8905030309862104550","54335131"
"2588135350921797857","54335132"
"937049447312502570","54335133"
"1424825966750640839","54335134"
"7134985212494624937","54335143"
"4691479839845282021","54335144"
"2681321631328119815","54335145"
"7180787310216281053","54335146"
"3373423030524878794","54335147"
"6603957328446498634","54335149"
"7819656905958319994","54335150"
"2753913310322623837","54335151"
"6753112053299191806","54335152"
"8621373508702179659","54335153"
"2547694674992897226","54335154"
"6278790995694250858","54335155"
"4350715480148326377","54335156"
"2699311928992338030","54335174"
"619208113698402287","54335175"
"7277635523817215213","54335176"
"7210491216348483829","54335177"
"244160921084822469","54335178"
"8638897684370516065","54335179"
"5602260373855666519","54335180"
"3160386897897090149","54335181"
"915585204754198094","54335182"
"43186450807625460","54335183"
"8067150952107223876","54335185"
"7996123221960242006","54335186"
"7943517916491215192","54335189"
"822011072641041620","54335190"
"7637968426849368574","54335191"
"5600554014821697711","54335192"
"7097910394123520375","54335193"
"1281226360144389022","54335194"
"733390612351674653","54335195"
"6078094682950456700","54335197"
"1620294863991287816","54335198"
"6883037326110514636","54335199"
"1408535988093372969","54335201"
"7602815340913729539","54335202"
"7358822074119357637","54335204"
"6257297194371503676","54335205"
"374569997114062768","54335206"
"619512166539536699","54335207"
"2428694367592520540","54335208"
"8732618163134239195","54335209"
"1034912951774013414","54335210"
"7457427399915644401","54335211"
"6064008183993830818","54335212"
"6615691412284339424","54335213"
"7859245496421316442","54335214"
"8919679167501264612","54335215"
"3598409252420174381","54335216"
"1886788849184102334","54335217"
"1115267176981922307","54335218"
"5181720680131396091","54335221"
"3989772148803092006","54335222"
"3637600426375615437","54335223"
"1589238066559811737","54335224"
"5640301214903596474","54335225"
"5704691214282772516","54335227"
"354579231926898242","54335228"
"8336261049423111238","54335229"
"536108600030143114","54335230"
"4319181716311830291","54335231"
"2733941131482917650","54335233"
"705560055964702870","54335234"
"9203429035656834502","54335236"
"8406026411167502842","54335237"
"7681426440961718606","54335238"
"5995378059095057902","54335239"
"2215959658970173371","54335240"
"3382739644201924083","54335242"
"729464715654562443","54335244"
"342352966137658238","54335246"
"8709699175074494275","54335247"
"8280182655060931248","54335248"
"1150819293887116290","54335249"
"7078575246113882810","54335250"
"5885222853996083978","54335251"
"5378565924234513008","54335252"
"7062522642832150535","54335254"
"6041392558622350130","54335256"
"8376965864630525266","54335257"
"3352714003941587671","54335258"
"1792642166710073732","54335259"
"7249495414119153719","54335260"
"1137462682793440468","54335261"
"3259832191596467726","54335262"
"853997369565640565","54335263"
"5419693858297775293","54335264"
"8007702167877987234","54335265"
"574035081520246930","54335267"
"8963620419245493583","54335268"
"5994092377858917446","54335269"
"2623644557906483417","54335270"
"3515809942040286127","54335272"
"3185252748047129477","54335274"
"1181656186592116863","54335275"
"7450437706835018819","54335276"
"124764751846963309","54335277"
"8954231924529171972","54335278"
"8635301036284013575","54335279"
"543435122605405013","54335280"
"4175961846886140199","54335281"
"5220892054391324419","54335282"
"1366648227000817339","54335283"
"7573901016506951485","54335284"
"3780456789229856252","54335285"
"299756189496744026","54335286"
"1141117856344695730","54335287"
"2845967298962853133","54335288"
"184424715967010149","54335289"
"2770574362144574135","54335290"
"1007162222858392884","54335291"
"1017310127947099736","54335292"
"813938872791714574","54335293"
"3949927933593567178","54335294"
"8988990595083199414","54335295"
"4988958282463133564","54335296"
"3873614648203878265","54335297"
"499945901761858194","54335298"
"2749621784119322014","54335299"
"1550375390799201041","54335300"
"6285012282443658097","54335301"
"5390878837238353216","54335302"
"5222785512183743016","54335303"
"562788703733134840","54335304"
"4138886725285862951","54335305"
"918485668895856796","54335306"
"3743752464495295762","54335307"
"8365900397366989424","54335308"
"7211225039294370917","54335309"
"8504831416737035237","54335310"
"5455133465408372098","54335311"
"6536204302457241700","54335312"
"5642949383427984534","54335313"
"6332326071314948400","54335314"
"8083478473459874532","54335315"
"6515196382745109872","54335316"
"6711566004245788612","54335317"
"7958894881806572963","54335318"
"86867847800392414","54335319"
"6449215830992265373","54335320"
"8337686408466770786","54335321"
"120520621804771865","54335322"
"6316420810486143392","54335324"
"6643192312048827382","54335325"
"3211012802006040193","54335326"
"6355054284480837546","54335327"
